Date,Site,Count,match,Year
2020-08-28,South Mountain-Judith Tunell Trail,14.0,South Mountain,2020
2020-08-28,South Mountain-Kiwanis Trail ,50.0,South Mountain,2020
2020-08-28,South Mountain-Ma-Ha-Tuak Perimeter,17.0,South Mountain,2020
2020-08-28,South Mountain-Mormon Trail,76.0,South Mountain,2020
2020-08-28,South Mountain-Pima Dirt Rd. ,276.0,South Mountain,2020
2020-08-28,South Mountain-Pima West Loop,149.0,South Mountain,2020
2020-08-28,South Mountain-Telegraph Pass Trail,95.0,South Mountain,2020
2020-08-29,E - Camelback - Cholla Trail ,8.0,Echo Canyon Camelback Mountain,2020
2020-08-29,E - Camelback - Echo Canyon Trail,43.0,Echo Canyon Camelback Mountain,2020
2020-08-29,E - PMP - Piestewa Summit Trail,1057.0,Piestewa Peak,2020
2020-08-29,N - 25th St. and Acoma-Shadow Mtn N,14.0,Shadow Mountain,2020
2020-08-29,N - Deem Hills - East - 39th Ave TH,23.0,Deem Hills,2020
2020-08-29,N - Deem Hills - West - 51st Ave TH,40.0,Deem Hills,2020
2020-08-29,N - Lookout Mountain - 306 - North Side TH,320.0,Lookout Mountain,2020
2020-08-29,N - North Mountain - 44-Tower Road,599.0,North Mountain Shaw Butte,2020
2020-08-29,South Mountain- Desert Classic Trail,126.0,South Mountain,2020
2020-08-29,South Mountain-620 Trailhead,48.0,South Mountain,2020
2020-08-29,South Mountain-Hau'Pal,132.0,South Mountain,2020
2020-08-29,South Mountain-Holbert Trail,,South Mountain,2020
2020-08-29,South Mountain-Judith Tunell Trail,25.0,South Mountain,2020
2020-08-29,South Mountain-Kiwanis Trail ,142.0,South Mountain,2020
2020-08-29,South Mountain-Ma-Ha-Tuak Perimeter,41.0,South Mountain,2020
2020-08-29,South Mountain-Mormon Trail,185.0,South Mountain,2020
2020-08-29,South Mountain-Pima Dirt Rd. ,550.0,South Mountain,2020
2020-08-29,South Mountain-Pima West Loop,259.0,South Mountain,2020
2020-08-29,South Mountain-Telegraph Pass Trail,196.0,South Mountain,2020
2020-08-30,E - Camelback - Cholla Trail ,7.0,Echo Canyon Camelback Mountain,2020
2020-08-30,E - Camelback - Echo Canyon Trail,48.0,Echo Canyon Camelback Mountain,2020
2020-08-30,E - PMP - Piestewa Summit Trail,1097.0,Piestewa Peak,2020
2020-08-30,N - 25th St. and Acoma-Shadow Mtn N,23.0,Shadow Mountain,2020
2020-08-30,N - Deem Hills - East - 39th Ave TH,64.0,Deem Hills,2020
2020-08-30,N - Deem Hills - West - 51st Ave TH,72.0,Deem Hills,2020
2020-08-30,N - Lookout Mountain - 306 - North Side TH,349.0,Lookout Mountain,2020
2020-08-30,N - North Mountain - 44-Tower Road,588.0,North Mountain Shaw Butte,2020
2020-08-30,South Mountain- Desert Classic Trail,105.0,South Mountain,2020
2020-08-30,South Mountain-620 Trailhead,159.0,South Mountain,2020
2020-08-30,South Mountain-Hau'Pal,136.0,South Mountain,2020
2020-08-30,South Mountain-Holbert Trail,,South Mountain,2020
2020-08-30,South Mountain-Judith Tunell Trail,18.0,South Mountain,2020
2020-08-30,South Mountain-Kiwanis Trail ,150.0,South Mountain,2020
2020-08-30,South Mountain-Ma-Ha-Tuak Perimeter,35.0,South Mountain,2020
2020-08-30,South Mountain-Mormon Trail,206.0,South Mountain,2020
2020-08-30,South Mountain-Pima Dirt Rd. ,530.0,South Mountain,2020
2020-08-30,South Mountain-Pima West Loop,316.0,South Mountain,2020
2020-08-30,South Mountain-Telegraph Pass Trail,216.0,South Mountain,2020
2020-08-31,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2020
2020-08-31,E - Camelback - Echo Canyon Trail,329.0,Echo Canyon Camelback Mountain,2020
2020-08-31,E - PMP - Piestewa Summit Trail,,Piestewa Peak,2020
2020-08-31,N - 25th St. and Acoma-Shadow Mtn N,15.0,Shadow Mountain,2020
2020-08-31,N - Deem Hills - East - 39th Ave TH,46.0,Deem Hills,2020
2020-08-31,N - Deem Hills - West - 51st Ave TH,38.0,Deem Hills,2020
2020-08-31,N - Lookout Mountain - 306 - North Side TH,232.0,Lookout Mountain,2020
2020-08-31,N - North Mountain - 44-Tower Road,983.0,North Mountain Shaw Butte,2020
2020-08-31,South Mountain- Desert Classic Trail,100.0,South Mountain,2020
2020-08-31,South Mountain-620 Trailhead,88.0,South Mountain,2020
2020-08-31,South Mountain-Hau'Pal,121.0,South Mountain,2020
2020-08-31,South Mountain-Holbert Trail,,South Mountain,2020
2020-08-31,South Mountain-Judith Tunell Trail,26.0,South Mountain,2020
2020-08-31,South Mountain-Kiwanis Trail ,80.0,South Mountain,2020
2020-08-31,South Mountain-Ma-Ha-Tuak Perimeter,44.0,South Mountain,2020
2020-08-31,South Mountain-Mormon Trail,100.0,South Mountain,2020
2020-08-31,South Mountain-Pima Dirt Rd. ,412.0,South Mountain,2020
2020-08-31,South Mountain-Pima West Loop,222.0,South Mountain,2020
2020-08-31,South Mountain-Telegraph Pass Trail,135.0,South Mountain,2020
2020-09-01,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2020
2020-09-01,E - Camelback - Echo Canyon Trail,391.0,Echo Canyon Camelback Mountain,2020
2020-09-01,E - PMP - Piestewa Summit Trail,,Piestewa Peak,2020
2020-09-01,N - 25th St. and Acoma-Shadow Mtn N,19.0,Shadow Mountain,2020
2020-09-01,N - Deem Hills - East - 39th Ave TH,47.0,Deem Hills,2020
2020-09-01,N - Deem Hills - West - 51st Ave TH,51.0,Deem Hills,2020
2020-09-01,N - Lookout Mountain - 306 - North Side TH,309.0,Lookout Mountain,2020
2020-09-01,N - North Mountain - 44-Tower Road,894.0,North Mountain Shaw Butte,2020
2020-09-01,South Mountain- Desert Classic Trail,102.0,South Mountain,2020
2020-09-01,South Mountain-620 Trailhead,74.0,South Mountain,2020
2020-09-01,South Mountain-Hau'Pal,155.0,South Mountain,2020
2020-09-01,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-01,South Mountain-Judith Tunell Trail,12.0,South Mountain,2020
2020-09-01,South Mountain-Kiwanis Trail ,74.0,South Mountain,2020
2020-09-01,South Mountain-Ma-Ha-Tuak Perimeter,51.0,South Mountain,2020
2020-09-01,South Mountain-Mormon Trail,110.0,South Mountain,2020
2020-09-01,South Mountain-Pima Dirt Rd. ,383.0,South Mountain,2020
2020-09-01,South Mountain-Pima West Loop,257.0,South Mountain,2020
2020-09-01,South Mountain-Telegraph Pass Trail,154.0,South Mountain,2020
2020-09-02,E - Camelback - Cholla Trail ,4.0,Echo Canyon Camelback Mountain,2020
2020-09-02,E - Camelback - Echo Canyon Trail,385.0,Echo Canyon Camelback Mountain,2020
2020-09-02,E - PMP - Piestewa Summit Trail,964.0,Piestewa Peak,2020
2020-09-02,N - 25th St. and Acoma-Shadow Mtn N,12.0,Shadow Mountain,2020
2020-09-02,N - Deem Hills - East - 39th Ave TH,53.0,Deem Hills,2020
2020-09-02,N - Deem Hills - West - 51st Ave TH,53.0,Deem Hills,2020
2020-09-02,N - Lookout Mountain - 306 - North Side TH,314.0,Lookout Mountain,2020
2020-09-02,N - North Mountain - 44-Tower Road,933.0,North Mountain Shaw Butte,2020
2020-09-02,South Mountain- Desert Classic Trail,84.0,South Mountain,2020
2020-09-02,South Mountain-620 Trailhead,96.0,South Mountain,2020
2020-09-02,South Mountain-Hau'Pal,138.0,South Mountain,2020
2020-09-02,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-02,South Mountain-Judith Tunell Trail,4.0,South Mountain,2020
2020-09-02,South Mountain-Kiwanis Trail ,99.0,South Mountain,2020
2020-09-02,South Mountain-Ma-Ha-Tuak Perimeter,44.0,South Mountain,2020
2020-09-02,South Mountain-Mormon Trail,85.0,South Mountain,2020
2020-09-02,South Mountain-Pima Dirt Rd. ,342.0,South Mountain,2020
2020-09-02,South Mountain-Pima West Loop,217.0,South Mountain,2020
2020-09-02,South Mountain-Telegraph Pass Trail,144.0,South Mountain,2020
2020-09-03,E - Camelback - Cholla Trail ,3.0,Echo Canyon Camelback Mountain,2020
2020-09-03,E - Camelback - Echo Canyon Trail,398.0,Echo Canyon Camelback Mountain,2020
2020-09-03,E - PMP - Piestewa Summit Trail,878.0,Piestewa Peak,2020
2020-09-03,N - 25th St. and Acoma-Shadow Mtn N,11.0,Shadow Mountain,2020
2020-09-03,N - Deem Hills - East - 39th Ave TH,39.0,Deem Hills,2020
2020-09-03,N - Deem Hills - West - 51st Ave TH,44.0,Deem Hills,2020
2020-09-03,N - Lookout Mountain - 306 - North Side TH,196.0,Lookout Mountain,2020
2020-09-03,N - North Mountain - 44-Tower Road,904.0,North Mountain Shaw Butte,2020
2020-09-03,South Mountain- Desert Classic Trail,98.0,South Mountain,2020
2020-09-03,South Mountain-620 Trailhead,106.0,South Mountain,2020
2020-09-03,South Mountain-Hau'Pal,151.0,South Mountain,2020
2020-09-03,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-03,South Mountain-Judith Tunell Trail,8.0,South Mountain,2020
2020-09-03,South Mountain-Kiwanis Trail ,65.0,South Mountain,2020
2020-09-03,South Mountain-Ma-Ha-Tuak Perimeter,39.0,South Mountain,2020
2020-09-03,South Mountain-Mormon Trail,119.0,South Mountain,2020
2020-09-03,South Mountain-Pima Dirt Rd. ,356.0,South Mountain,2020
2020-09-03,South Mountain-Pima West Loop,203.0,South Mountain,2020
2020-09-03,South Mountain-Telegraph Pass Trail,148.0,South Mountain,2020
2020-09-04,E - Camelback - Cholla Trail ,4.0,Echo Canyon Camelback Mountain,2020
2020-09-04,E - Camelback - Echo Canyon Trail,339.0,Echo Canyon Camelback Mountain,2020
2020-09-04,E - PMP - Piestewa Summit Trail,796.0,Piestewa Peak,2020
2020-09-04,N - 25th St. and Acoma-Shadow Mtn N,13.0,Shadow Mountain,2020
2020-09-04,N - Deem Hills - East - 39th Ave TH,35.0,Deem Hills,2020
2020-09-04,N - Deem Hills - West - 51st Ave TH,46.0,Deem Hills,2020
2020-09-04,N - Lookout Mountain - 306 - North Side TH,210.0,Lookout Mountain,2020
2020-09-04,N - North Mountain - 44-Tower Road,651.0,North Mountain Shaw Butte,2020
2020-09-04,South Mountain- Desert Classic Trail,64.0,South Mountain,2020
2020-09-04,South Mountain-620 Trailhead,53.0,South Mountain,2020
2020-09-04,South Mountain-Hau'Pal,85.0,South Mountain,2020
2020-09-04,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-04,South Mountain-Judith Tunell Trail,10.0,South Mountain,2020
2020-09-04,South Mountain-Kiwanis Trail ,78.0,South Mountain,2020
2020-09-04,South Mountain-Ma-Ha-Tuak Perimeter,32.0,South Mountain,2020
2020-09-04,South Mountain-Mormon Trail,111.0,South Mountain,2020
2020-09-04,South Mountain-Pima Dirt Rd. ,366.0,South Mountain,2020
2020-09-04,South Mountain-Pima West Loop,140.0,South Mountain,2020
2020-09-04,South Mountain-Telegraph Pass Trail,142.0,South Mountain,2020
2020-09-05,E - Camelback - Cholla Trail ,5.0,Echo Canyon Camelback Mountain,2020
2020-09-05,E - Camelback - Echo Canyon Trail,386.0,Echo Canyon Camelback Mountain,2020
2020-09-05,E - PMP - Piestewa Summit Trail,1080.0,Piestewa Peak,2020
2020-09-05,N - 25th St. and Acoma-Shadow Mtn N,12.0,Shadow Mountain,2020
2020-09-05,N - Deem Hills - East - 39th Ave TH,52.0,Deem Hills,2020
2020-09-05,N - Deem Hills - West - 51st Ave TH,62.0,Deem Hills,2020
2020-09-05,N - Lookout Mountain - 306 - North Side TH,234.0,Lookout Mountain,2020
2020-09-05,N - North Mountain - 44-Tower Road,623.0,North Mountain Shaw Butte,2020
2020-09-05,South Mountain- Desert Classic Trail,118.0,South Mountain,2020
2020-09-05,South Mountain-620 Trailhead,37.0,South Mountain,2020
2020-09-05,South Mountain-Hau'Pal,114.0,South Mountain,2020
2020-09-05,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-05,South Mountain-Judith Tunell Trail,9.0,South Mountain,2020
2020-09-05,South Mountain-Kiwanis Trail ,116.0,South Mountain,2020
2020-09-05,South Mountain-Ma-Ha-Tuak Perimeter,30.0,South Mountain,2020
2020-09-05,South Mountain-Mormon Trail,158.0,South Mountain,2020
2020-09-05,South Mountain-Pima Dirt Rd. ,544.0,South Mountain,2020
2020-09-05,South Mountain-Pima West Loop,307.0,South Mountain,2020
2020-09-05,South Mountain-Telegraph Pass Trail,207.0,South Mountain,2020
2020-09-06,E - Camelback - Cholla Trail ,6.0,Echo Canyon Camelback Mountain,2020
2020-09-06,E - Camelback - Echo Canyon Trail,405.0,Echo Canyon Camelback Mountain,2020
2020-09-06,E - PMP - Piestewa Summit Trail,1067.0,Piestewa Peak,2020
2020-09-06,N - 25th St. and Acoma-Shadow Mtn N,13.0,Shadow Mountain,2020
2020-09-06,N - Deem Hills - East - 39th Ave TH,46.0,Deem Hills,2020
2020-09-06,N - Deem Hills - West - 51st Ave TH,52.0,Deem Hills,2020
2020-09-06,N - Lookout Mountain - 306 - North Side TH,267.0,Lookout Mountain,2020
2020-09-06,N - North Mountain - 44-Tower Road,532.0,North Mountain Shaw Butte,2020
2020-09-06,South Mountain- Desert Classic Trail,87.0,South Mountain,2020
2020-09-06,South Mountain-620 Trailhead,0.0,South Mountain,2020
2020-09-06,South Mountain-Hau'Pal,100.0,South Mountain,2020
2020-09-06,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-06,South Mountain-Judith Tunell Trail,8.0,South Mountain,2020
2020-09-06,South Mountain-Kiwanis Trail ,121.0,South Mountain,2020
2020-09-06,South Mountain-Ma-Ha-Tuak Perimeter,25.0,South Mountain,2020
2020-09-06,South Mountain-Mormon Trail,95.0,South Mountain,2020
2020-09-06,South Mountain-Pima Dirt Rd. ,456.0,South Mountain,2020
2020-09-06,South Mountain-Pima West Loop,247.0,South Mountain,2020
2020-09-06,South Mountain-Telegraph Pass Trail,196.0,South Mountain,2020
2020-09-07,E - Camelback - Cholla Trail ,5.0,Echo Canyon Camelback Mountain,2020
2020-09-07,E - Camelback - Echo Canyon Trail,405.0,Echo Canyon Camelback Mountain,2020
2020-09-07,E - PMP - Piestewa Summit Trail,1084.0,Piestewa Peak,2020
2020-09-07,N - 25th St. and Acoma-Shadow Mtn N,17.0,Shadow Mountain,2020
2020-09-07,N - Deem Hills - East - 39th Ave TH,50.0,Deem Hills,2020
2020-09-07,N - Deem Hills - West - 51st Ave TH,62.0,Deem Hills,2020
2020-09-07,N - Lookout Mountain - 306 - North Side TH,271.0,Lookout Mountain,2020
2020-09-07,N - North Mountain - 44-Tower Road,747.0,North Mountain Shaw Butte,2020
2020-09-07,South Mountain- Desert Classic Trail,77.0,South Mountain,2020
2020-09-07,South Mountain-620 Trailhead,0.0,South Mountain,2020
2020-09-07,South Mountain-Hau'Pal,149.0,South Mountain,2020
2020-09-07,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-07,South Mountain-Judith Tunell Trail,14.0,South Mountain,2020
2020-09-07,South Mountain-Kiwanis Trail ,128.0,South Mountain,2020
2020-09-07,South Mountain-Ma-Ha-Tuak Perimeter,38.0,South Mountain,2020
2020-09-07,South Mountain-Mormon Trail,243.0,South Mountain,2020
2020-09-07,South Mountain-Pima Dirt Rd. ,524.0,South Mountain,2020
2020-09-07,South Mountain-Pima West Loop,251.0,South Mountain,2020
2020-09-07,South Mountain-Telegraph Pass Trail,235.0,South Mountain,2020
2020-09-08,E - Camelback - Cholla Trail ,7.0,Echo Canyon Camelback Mountain,2020
2020-09-08,E - Camelback - Echo Canyon Trail,279.0,Echo Canyon Camelback Mountain,2020
2020-09-08,E - PMP - Piestewa Summit Trail,797.0,Piestewa Peak,2020
2020-09-08,N - 25th St. and Acoma-Shadow Mtn N,27.0,Shadow Mountain,2020
2020-09-08,N - Deem Hills - East - 39th Ave TH,26.0,Deem Hills,2020
2020-09-08,N - Deem Hills - West - 51st Ave TH,32.0,Deem Hills,2020
2020-09-08,N - Lookout Mountain - 306 - North Side TH,294.0,Lookout Mountain,2020
2020-09-08,N - North Mountain - 44-Tower Road,584.0,North Mountain Shaw Butte,2020
2020-09-08,South Mountain- Desert Classic Trail,53.0,South Mountain,2020
2020-09-08,South Mountain-620 Trailhead,0.0,South Mountain,2020
2020-09-08,South Mountain-Hau'Pal,154.0,South Mountain,2020
2020-09-08,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-08,South Mountain-Judith Tunell Trail,33.0,South Mountain,2020
2020-09-08,South Mountain-Kiwanis Trail ,76.0,South Mountain,2020
2020-09-08,South Mountain-Ma-Ha-Tuak Perimeter,43.0,South Mountain,2020
2020-09-08,South Mountain-Mormon Trail,61.0,South Mountain,2020
2020-09-08,South Mountain-Pima Dirt Rd. ,277.0,South Mountain,2020
2020-09-08,South Mountain-Pima West Loop,172.0,South Mountain,2020
2020-09-08,South Mountain-Telegraph Pass Trail,121.0,South Mountain,2020
2020-09-09,E - Camelback - Cholla Trail ,6.0,Echo Canyon Camelback Mountain,2020
2020-09-09,E - Camelback - Echo Canyon Trail,724.0,Echo Canyon Camelback Mountain,2020
2020-09-09,E - PMP - Piestewa Summit Trail,1285.0,Piestewa Peak,2020
2020-09-09,N - 25th St. and Acoma-Shadow Mtn N,56.0,Shadow Mountain,2020
2020-09-09,N - Deem Hills - East - 39th Ave TH,80.0,Deem Hills,2020
2020-09-09,N - Deem Hills - West - 51st Ave TH,83.0,Deem Hills,2020
2020-09-09,N - Lookout Mountain - 306 - North Side TH,440.0,Lookout Mountain,2020
2020-09-09,N - North Mountain - 44-Tower Road,1123.0,North Mountain Shaw Butte,2020
2020-09-09,South Mountain- Desert Classic Trail,248.0,South Mountain,2020
2020-09-09,South Mountain-620 Trailhead,0.0,South Mountain,2020
2020-09-09,South Mountain-Hau'Pal,203.0,South Mountain,2020
2020-09-09,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-09,South Mountain-Judith Tunell Trail,32.0,South Mountain,2020
2020-09-09,South Mountain-Kiwanis Trail ,112.0,South Mountain,2020
2020-09-09,South Mountain-Ma-Ha-Tuak Perimeter,55.0,South Mountain,2020
2020-09-09,South Mountain-Mormon Trail,291.0,South Mountain,2020
2020-09-09,South Mountain-Pima Dirt Rd. ,722.0,South Mountain,2020
2020-09-09,South Mountain-Pima West Loop,326.0,South Mountain,2020
2020-09-09,South Mountain-Telegraph Pass Trail,279.0,South Mountain,2020
2020-09-10,E - Camelback - Cholla Trail ,8.0,Echo Canyon Camelback Mountain,2020
2020-09-10,E - Camelback - Echo Canyon Trail,665.0,Echo Canyon Camelback Mountain,2020
2020-09-10,E - PMP - Piestewa Summit Trail,1089.0,Piestewa Peak,2020
2020-09-10,N - 25th St. and Acoma-Shadow Mtn N,48.0,Shadow Mountain,2020
2020-09-10,N - Deem Hills - East - 39th Ave TH,52.0,Deem Hills,2020
2020-09-10,N - Deem Hills - West - 51st Ave TH,80.0,Deem Hills,2020
2020-09-10,N - Lookout Mountain - 306 - North Side TH,430.0,Lookout Mountain,2020
2020-09-10,N - North Mountain - 44-Tower Road,1117.0,North Mountain Shaw Butte,2020
2020-09-10,South Mountain- Desert Classic Trail,193.0,South Mountain,2020
2020-09-10,South Mountain-620 Trailhead,0.0,South Mountain,2020
2020-09-10,South Mountain-Hau'Pal,176.0,South Mountain,2020
2020-09-10,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-10,South Mountain-Judith Tunell Trail,34.0,South Mountain,2020
2020-09-10,South Mountain-Kiwanis Trail ,112.0,South Mountain,2020
2020-09-10,South Mountain-Ma-Ha-Tuak Perimeter,49.0,South Mountain,2020
2020-09-10,South Mountain-Mormon Trail,245.0,South Mountain,2020
2020-09-10,South Mountain-Pima Dirt Rd. ,650.0,South Mountain,2020
2020-09-10,South Mountain-Pima West Loop,239.0,South Mountain,2020
2020-09-10,South Mountain-Telegraph Pass Trail,224.0,South Mountain,2020
2020-09-11,E - Camelback - Cholla Trail ,6.0,Echo Canyon Camelback Mountain,2020
2020-09-11,E - Camelback - Echo Canyon Trail,690.0,Echo Canyon Camelback Mountain,2020
2020-09-11,E - PMP - Piestewa Summit Trail,1088.0,Piestewa Peak,2020
2020-09-11,N - 25th St. and Acoma-Shadow Mtn N,34.0,Shadow Mountain,2020
2020-09-11,N - Deem Hills - East - 39th Ave TH,57.0,Deem Hills,2020
2020-09-11,N - Deem Hills - West - 51st Ave TH,54.0,Deem Hills,2020
2020-09-11,N - Lookout Mountain - 306 - North Side TH,356.0,Lookout Mountain,2020
2020-09-11,N - North Mountain - 44-Tower Road,961.0,North Mountain Shaw Butte,2020
2020-09-11,South Mountain- Desert Classic Trail,93.0,South Mountain,2020
2020-09-11,South Mountain-620 Trailhead,0.0,South Mountain,2020
2020-09-11,South Mountain-Hau'Pal,164.0,South Mountain,2020
2020-09-11,South Mountain-Holbert Trail,,South Mountain,2020
2020-09-11,South Mountain-Judith Tunell Trail,24.0,South Mountain,2020
2020-09-11,South Mountain-Kiwanis Trail ,125.0,South Mountain,2020
2020-09-11,South Mountain-Ma-Ha-Tuak Perimeter,26.0,South Mountain,2020
2020-09-11,South Mountain-Mormon Trail,181.0,South Mountain,2020
2020-09-11,South Mountain-Pima Dirt Rd. ,626.0,South Mountain,2020
2020-09-11,South Mountain-Pima West Loop,281.0,South Mountain,2020
2020-09-11,South Mountain-Telegraph Pass Trail,197.0,South Mountain,2020
2020-09-12,E - Camelback - Cholla Trail ,13.0,Echo Canyon Camelback Mountain,2020
2020-09-12,E - Camelback - Echo Canyon Trail,999.0,Echo Canyon Camelback Mountain,2020
2020-09-12,E - PMP - Piestewa Summit Trail,1490.0,Piestewa Peak,2020
2020-09-12,N - 25th St. and Acoma-Shadow Mtn N,44.0,Shadow Mountain,2020
2020-09-12,N - Deem Hills - East - 39th Ave TH,119.0,Deem Hills,2020
2020-09-12,N - Deem Hills - West - 51st Ave TH,115.0,Deem Hills,2020
2020-09-12,N - Lookout Mountain - 306 - North Side TH,487.0,Lookout Mountain,2020
